@attribute TAG_organisations {0,1}
@attribute TAG_osx {0,1}
@attribute TAG_paddling {0,1}
@attribute TAG_paper {0,1}
@attribute TAG_pdf {0,1}
@attribute TAG_people {0,1}
@attribute TAG_personaltoolbarfolder {0,1}
@attribute TAG_photo {0,1}
@attribute TAG_photography {0,1}
@attribute TAG_photos {0,1}
@attribute TAG_php {0,1}
@attribute TAG_politics {0,1}
@attribute TAG_politicssocietyenvironment {0,1}
@attribute TAG_programming {0,1}
@attribute TAG_project {0,1}
@attribute TAG_publications {0,1}
@attribute TAG_python {0,1}
@attribute TAG_radio {0,1}
@attribute TAG_rdf {0,1}
@attribute TAG_recept {0,1}
@attribute TAG_recipe {0,1}
@attribute TAG_reference {0,1}
@attribute TAG_research {0,1}
@attribute TAG_researchandscience {0,1}
@attribute TAG_resources {0,1}
@attribute TAG_rss {0,1}
@attribute TAG_rssfeedek {0,1}
@attribute TAG_safariexport {0,1}
@attribute TAG_science {0,1}
@attribute TAG_scienze {0,1}
@attribute TAG_search {0,1}
@attribute TAG_searchengine {0,1}
@attribute TAG_searchengines {0,1}
@attribute TAG_security {0,1}
@attribute TAG_semantic {0,1}
@attribute TAG_semanticweb {0,1}
@attribute TAG_semweb {0,1}
@attribute TAG_service {0,1}
@attribute TAG_shipyard {0,1}
@attribute TAG_shop {0,1}
@attribute TAG_social {0,1}
@attribute TAG_socialbookmarking {0,1}
@attribute TAG_socialbookmarks {0,1}
@attribute TAG_socialnetworking {0,1}
@attribute TAG_socialsoftware {0,1}
@attribute TAG_software {0,1}
@attribute TAG_space {0,1}
@attribute TAG_speech {0,1}
@attribute TAG_sports {0,1}
@attribute TAG_statistics {0,1}
@attribute TAG_tagging {0,1}
@attribute TAG_tags {0,1}
@attribute TAG_tech {0,1}
@attribute TAG_technology {0,1}
@attribute TAG_theory {0,1}
@attribute TAG_tips {0,1}
@attribute TAG_tool {0,1}
@attribute TAG_tools {0,1}
@attribute TAG_toread {0,1}
@attribute TAG_travel {0,1}
@attribute TAG_ttt {0,1}
@attribute TAG_tutorial {0,1}
@attribute TAG_tutorials {0,1}
@attribute TAG_ubuntu {0,1}
@attribute TAG_uni {0,1}
@attribute TAG_usability {0,1}
@attribute TAG_v0801 {0,1}
@attribute TAG_video {0,1}
@attribute TAG_visualarts {0,1}
@attribute TAG_visualization {0,1}
@attribute TAG_w3c {0,1}
@attribute TAG_watersports {0,1}
@attribute TAG_web {0,1}
@attribute TAG_web20 {0,1}
@attribute TAG_webdesign {0,1}
@attribute TAG_webdev {0,1}
@attribute TAG_webservice {0,1}
@attribute TAG_wiki {0,1}
@attribute TAG_wikipedia {0,1}
@attribute TAG_windows {0,1}
@attribute TAG_writing {0,1}
@attribute TAG_xml {0,1}
@attribute TAG_yahoo {0,1}
